query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
FolD11	RBXW01000031.1	46261	0	15685	NC_030987.1	5577357	4758967	4774852	opposite	15657	15896	15885	98.4965	60
FolD11	RBXW01000028.1	47848	0	16656	NC_030987.1	5577357	4758967	4775925	opposite	16636	16960	16958	98.0896	60
FolD11	CM012188.1	4845296	4827639	4845296	NC_030987.1	5577357	4758967	4776777	same	17638	17818	17810	98.9898	60
FolD11	RBXW01000038.1	153880	45561	65716	NC_030987.1	5577357	4758967	4779152	same	20148	20186	20185	99.8118	60
FolD11	RBXW01000038.1	153880	69182	89334	NC_030987.1	5577357	4758967	4779152	same	20145	20186	20185	99.7969	60
FolD11	RBXW01000034.1	22819	1129	21288	NC_030987.1	5577357	4758967	4779271	same	20143	20308	20304	99.1875	60
FolD11	RBXW01000028.1	47848	6463	32030	NC_030987.1	5577357	4758967	4816341	opposite	25532	30577	57374	83.5007	60
FolD11	RBXW01000029.1	35470	5147	30857	NC_030987.1	5577357	4758967	4816348	opposite	25687	30587	57381	83.9801	60
FolD11	RBXW01000027.1	43179	950	26587	NC_030987.1	5577357	4758967	4816366	opposite	25580	30615	57399	83.5538	60
FolD11	RBXW01000027.1	43179	8774	34283	NC_030987.1	5577357	4758967	4816366	opposite	25447	30615	57399	83.1194	60
FolD11	RBXW01000028.1	47848	14198	39672	NC_030987.1	5577357	4758967	4816366	opposite	25432	30603	57399	83.1030	60
FolD11	RBXW01000030.1	54013	11947	38051	NC_030987.1	5577357	4758967	4816366	opposite	26096	30599	57399	85.2838	60
FolD11	RBXW01000030.1	54013	19821	45923	NC_030987.1	5577357	4758967	4816366	opposite	26094	30599	57399	85.2773	60
FolD11	RBXW01000030.1	54013	27695	53671	NC_030987.1	5577357	4758967	4816366	opposite	25959	30599	57399	84.8361	60
FolD11	RBXW01000031.1	46261	5478	31194	NC_030987.1	5577357	4758967	4816366	opposite	25666	30611	57399	83.8457	60
FolD11	RBXW01000038.1	153880	29817	55917	NC_030987.1	5577357	4758967	4816366	same	26092	30599	57399	85.2708	60
FolD11	RBXW01000039.1	33747	1184	27222	NC_030987.1	5577357	4758967	4816366	opposite	26027	30599	57399	85.0583	60
FolD11	RBXW01000033.1	31100	11971	31100	NC_030987.1	5577357	4759044	4778714	same	19072	19685	19670	96.8860	60
FolD11	RBXW01000031.1	46261	21013	46261	NC_030987.1	5577357	4759591	4816366	opposite	25203	29987	56775	84.0464	60
FolD11	RBXW01000039.1	33747	8994	33747	NC_030987.1	5577357	4760311	4816366	opposite	24745	29255	56055	84.5838	60
FolD11	RBXW01000033.1	31100	0	17292	NC_030987.1	5577357	4762711	4811656	same	17236	22153	48945	77.8044	60
FolD11	RBXW01000026.1	20496	10136	14405	NC_030987.1	5577357	4764056	4768640	opposite	4235	4588	4584	92.3060	0
FolD11	RBXW01000030.1	54013	0	7818	NC_030987.1	5577357	4765663	4773584	opposite	7802	7924	7921	98.4604	60
FolD11	RBXW01000034.1	22819	20	1829	NC_030987.1	5577357	4806348	4808169	same	1764	1866	1821	94.5338	60
FolD11	RBXW01000038.1	153880	149736	153844	NC_030987.1	5577357	4808340	4812503	same	4103	4165	4163	98.5114	60
FolD11	RBXW01000027.1	43179	0	660	NC_030987.1	5577357	4816620	4817282	opposite	660	662	662	99.6979	60
FolD11	RBXW01000039.1	33747	12	893	NC_030987.1	5577357	4816620	4817514	opposite	881	894	894	98.5459	60
FolD11	RBXW01000024.1	312224	0	16670	NC_030987.1	5577357	4818321	4861246	same	16653	21344	42925	78.0219	1
FolD11	RBXW01000034.1	22819	21993	22819	NC_030987.1	5577357	4826834	4827674	same	826	840	840	98.3333	60
FolD11	RBXW01000038.1	153880	827	24379	NC_030987.1	5577357	4849735	4902159	same	23538	28805	52424	81.7150	60
FolD11	RBXW01000038.1	153880	102863	117972	NC_030987.1	5577357	4849754	4865314	same	14896	15470	15560	96.2896	60
FolD11	RBXW01000038.1	153880	134253	149222	NC_030987.1	5577357	4849754	4865374	same	14741	15529	15620	94.9256	60
FolD11	RBXW01000030.1	54013	4857	15279	NC_030987.1	5577357	4854409	4865374	opposite	10260	10818	10965	94.8419	60
FolD11	RBXW01000002.1	5801746	1895278	1895528	NC_030987.1	5577357	4918378	4918628	same	245	250	250	98.0000	60
FolD11	RBXW01000002.1	5801746	1469650	1473338	NC_030987.1	5577357	5036482	5040139	opposite	3342	3697	3657	90.3976	47
FolD11	RBXW01000015.1	1558014	1298363	1301252	NC_030987.1	5577357	5046456	5049345	opposite	2889	2889	2889	100.0000	1
FolD11	CM012187.1	6551299	45894	48781	NC_030987.1	5577357	5046457	5049344	same	2887	2887	2887	100.0000	1
FolD11	RBXW01000002.1	5801746	1835607	1838494	NC_030987.1	5577357	5046458	5049345	same	2887	2887	2887	100.0000	1
FolD11	CM012194.1	3452555	45112	45594	NC_030987.1	5577357	5129439	5129921	opposite	481	482	482	99.7925	2
FolD11	RBXW01000002.1	5801746	1684243	1687698	NC_030987.1	5577357	5132273	5135725	same	3426	3455	3452	99.1606	60
FolD11	RBXW01000002.1	5801746	1688053	1695456	NC_030987.1	5577357	5136158	5142952	same	6649	7404	6794	89.8028	60
FolD11	RBXW01000002.1	5801746	1696070	1697313	NC_030987.1	5577357	5143566	5144809	same	1185	1243	1243	95.3339	60
FolD11	RBXW01000002.1	5801746	1700218	1701847	NC_030987.1	5577357	5147695	5149323	same	1601	1629	1628	98.2812	60
FolD11	RBXW01000002.1	5801746	2526453	2532140	NC_030987.1	5577357	5165879	5174205	same	5687	8226	8326	69.1345	60
FolD11	RBXW01000002.1	5801746	1549584	1555004	NC_030987.1	5577357	5165893	5171372	opposite	5419	5479	5479	98.9049	20
FolD11	RBXW01000024.1	312224	226043	243904	NC_030987.1	5577357	5266210	5281176	opposite	14792	17756	14966	83.3071	60
FolD11	RBXW01000024.1	312224	220824	225851	NC_030987.1	5577357	5281656	5286683	opposite	5027	5027	5027	100.0000	60
FolD11	CM012187.1	6551299	109929	111794	NC_030987.1	5577357	5286884	5288749	opposite	1865	1865	1865	100.0000	60
FolD11	RBXW01000002.1	5801746	218083	219927	NC_030987.1	5577357	5286905	5288749	opposite	1844	1844	1844	100.0000	60
FolD11	RBXW01000024.1	312224	145695	214930	NC_030987.1	5577357	5288747	5357305	opposite	68544	69239	68558	98.9962	60
FolD11	RBXW01000024.1	312224	128114	145206	NC_030987.1	5577357	5357810	5374414	opposite	16248	16924	16604	96.0057	60
FolD11	RBXW01000002.1	5801746	1717408	1718797	NC_030987.1	5577357	5360757	5362167	same	1261	1410	1410	89.4326	60
FolD11	RBXW01000002.1	5801746	1721489	1725506	NC_030987.1	5577357	5366401	5370417	same	3653	4017	4016	90.9385	60
FolD11	RBXW01000002.1	5801746	1726017	1726523	NC_030987.1	5577357	5370928	5371434	same	494	506	506	97.6285	60
FolD11	RBXW01000002.1	5801746	1726683	1729928	NC_030987.1	5577357	5371686	5374174	same	2406	3245	2488	74.1448	60
FolD11	RBXW01000024.1	312224	117853	128041	NC_030987.1	5577357	5374500	5384686	opposite	10186	10188	10186	99.9804	60
FolD11	RBXW01000024.1	312224	114548	117585	NC_030987.1	5577357	5384919	5387956	opposite	3036	3038	3037	99.9342	60
FolD11	CM012187.1	6551299	74195	80594	NC_030987.1	5577357	5388525	5394941	same	6399	6416	6416	99.7350	52
FolD11	RBXW01000024.1	312224	98276	113824	NC_030987.1	5577357	5388814	5404463	opposite	15536	15550	15649	99.9100	60
FolD11	RBXW01000024.1	312224	95102	97603	NC_030987.1	5577357	5405058	5407560	opposite	2501	2502	2502	99.9600	60
FolD11	RBXW01000024.1	312224	87990	91181	NC_030987.1	5577357	5412043	5415237	opposite	3190	3195	3194	99.8435	60
FolD11	RBXW01000002.1	5801746	2099891	2100560	NC_030987.1	5577357	5414178	5414843	same	627	669	665	93.7220	60
FolD11	RBXW01000024.1	312224	55570	87471	NC_030987.1	5577357	5415746	5443283	opposite	26768	32670	27537	81.9345	60
FolD11	RBXW01000024.1	312224	16957	48249	NC_030987.1	5577357	5459637	5490930	opposite	31292	31293	31293	99.9968	60
FolD11	RBXW01000038.1	153880	95693	96974	NC_030987.1	5577357	5492686	5493969	opposite	1281	1283	1283	99.8441	60
FolD11	RBXW01000038.1	153880	147360	151907	NC_030987.1	5577357	5500486	5505164	opposite	4542	4678	4678	97.0928	60
FolD11	RBXW01000038.1	153880	97128	105302	NC_030987.1	5577357	5520678	5532534	opposite	8062	8116	11856	99.3346	60
FolD11	RBXW01000038.1	153880	60968	74001	NC_030987.1	5577357	5520678	5538622	opposite	12927	13128	17944	98.4689	60
FolD11	RBXW01000038.1	153880	123754	136686	NC_030987.1	5577357	5520678	5538622	opposite	12813	13132	17944	97.5708	60
FolD11	RBXW01000038.1	153880	115921	128882	NC_030987.1	5577357	5520690	5538583	opposite	12854	13077	17893	98.2947	60
FolD11	RBXW01000029.1	35470	26109	35470	NC_030987.1	5577357	5520694	5533821	same	9250	9387	13127	98.5405	60
FolD11	RBXW01000028.1	47848	35009	47472	NC_030987.1	5577357	5520707	5538583	same	12324	13064	17876	94.3356	60
FolD11	RBXW01000038.1	153880	84589	96301	NC_030987.1	5577357	5525629	5538622	opposite	11704	11922	12993	98.1714	60
FolD11	RBXW01000032.1	50203	42075	50203	NC_030987.1	5577357	5529123	5538583	opposite	8120	8392	9460	96.7588	60
FolD11	RBXW01000038.1	153880	0	1155	NC_030987.1	5577357	5535590	5536753	opposite	1152	1164	1163	98.9691	60
FolD11	RBXW01000022.1	1573990	1508488	1564048	NC_030988.1	5634991	0	58724	opposite	55520	58531	58724	94.8557	60
FolD11	CM012195.1	2918466	2901383	2901915	NC_030988.1	5634991	498	1030	opposite	532	532	532	100.0000	1
FolD11	CM012194.1	3452555	3140945	3143908	NC_030988.1	5634991	25818	28781	opposite	2963	2963	2963	100.0000	1
FolD11	RBXW01000022.1	1573990	1434838	1508414	NC_030988.1	5634991	58795	131866	opposite	65720	80716	73071	81.4213	60
FolD11	CM012196.1	2138808	267322	278668	NC_030988.1	5634991	128027	140285	same	11269	12188	12258	92.4598	60
FolD11	RBXW01000022.1	1573990	1391203	1424715	NC_030988.1	5634991	144440	177952	opposite	33511	33512	33512	99.9970	60
FolD11	CM012192.1	4117910	4080846	4082713	NC_030988.1	5634991	158831	160698	same	1867	1867	1867	100.0000	1
FolD11	CM012196.1	2138808	2077954	2079616	NC_030988.1	5634991	158832	160494	opposite	1662	1662	1662	100.0000	60
FolD11	CM012189.1	5433907	5329721	5331588	NC_030988.1	5634991	158832	160699	opposite	1867	1867	1867	100.0000	0
FolD11	CM012196.1	2138808	2045446	2051954	NC_030988.1	5634991	179178	185662	opposite	6396	6514	6484	98.1885	60
FolD11	RBXW01000002.1	5801746	2281590	2282551	NC_030988.1	5634991	195250	196213	same	924	963	963	95.9502	1
FolD11	RBXW01000022.1	1573990	1308295	1314102	NC_030988.1	5634991	197775	203582	opposite	5786	5807	5807	99.6384	43
FolD11	RBXW01000022.1	1573990	1266469	1272589	NC_030988.1	5634991	240297	246360	opposite	6032	6127	6063	98.4495	22
FolD11	RBXW01000022.1	1573990	1186788	1265555	NC_030988.1	5634991	247399	326173	opposite	78653	78775	78774	99.8451	60
FolD11	RBXW01000022.1	1573990	846708	895292	NC_030988.1	5634991	523525	571346	opposite	47816	48588	47821	98.4111	60
FolD11	RBXW01000002.1	5801746	1929348	1933610	NC_030988.1	5634991	567072	571324	opposite	4098	4272	4252	95.9270	1
FolD11	RBXW01000002.1	5801746	1658277	1661477	NC_030988.1	5634991	568067	571304	same	2988	3253	3237	91.8537	3
FolD11	RBXW01000002.1	5801746	1661753	1663120	NC_030988.1	5634991	571611	572976	same	1267	1372	1365	92.3469	2
FolD11	RBXW01000002.1	5801746	1927121	1929092	NC_030988.1	5634991	571611	573579	opposite	1896	1975	1968	96.0000	1
FolD11	RBXW01000022.1	1573990	479295	480706	NC_030988.1	5634991	931941	933352	opposite	1411	1411	1411	100.0000	0
FolD11	RBXW01000022.1	1573990	478926	479295	NC_030988.1	5634991	935966	936335	same	369	369	369	100.0000	0
FolD11	RBXW01000022.1	1573990	466570	472262	NC_030988.1	5634991	943871	949564	opposite	5691	5694	5693	99.9473	0
FolD11	CM012196.1	2138808	1892922	1894574	NC_030988.1	5634991	1039277	1040924	same	1600	1654	1647	96.7352	60
FolD11	RBXW01000022.1	1573990	351229	384789	NC_030988.1	5634991	1278418	1316249	same	33551	37832	37831	88.6842	60
FolD11	RBXW01000022.1	1573990	386119	388751	NC_030988.1	5634991	1317652	1320284	same	2625	2632	2632	99.7340	60
FolD11	RBXW01000022.1	1573990	390935	392029	NC_030988.1	5634991	1323581	1324675	same	1094	1094	1094	100.0000	60
FolD11	RBXW01000002.1	5801746	4598312	4863047	NC_030988.1	5634991	1552692	1807773	opposite	252634	266817	255081	94.6844	60
FolD11	RBXW01000002.1	5801746	2289806	2290566	NC_030988.1	5634991	1928601	1929361	opposite	760	760	760	100.0000	1
FolD11	CM012188.1	4845296	3408	4188	NC_030988.1	5634991	1932137	1932917	same	767	782	780	98.0818	60
FolD11	RBXW01000002.1	5801746	3152065	3165759	NC_030988.1	5634991	1971148	1985088	opposite	13361	13952	13940	95.7640	60
FolD11	RBXW01000002.1	5801746	3202146	3206546	NC_030988.1	5634991	2085875	2090276	opposite	4386	4401	4401	99.6592	60
FolD11	RBXW01000002.1	5801746	4195909	4268670	NC_030988.1	5634991	2090484	2163456	opposite	72575	72683	72972	99.8514	60
FolD11	RBXW01000002.1	5801746	3173484	3182721	NC_030988.1	5634991	2102121	2111350	opposite	9098	9241	9229	98.4525	60
FolD11	RBXW01000002.1	5801746	3172148	3173378	NC_030988.1	5634991	2111330	2112811	opposite	1205	1482	1481	81.3090	60
FolD11	RBXW01000002.1	5801746	3166244	3171630	NC_030988.1	5634991	2113514	2118874	opposite	5048	5419	5360	93.1537	60
FolD11	RBXW01000002.1	5801746	4079404	4092251	NC_030988.1	5634991	2267463	2280311	opposite	12845	12849	12848	99.9689	60
FolD11	RBXW01000002.1	5801746	4004868	4079287	NC_030988.1	5634991	2280429	2354857	opposite	74403	74428	74428	99.9664	60
FolD11	RBXW01000002.1	5801746	3882182	4003947	NC_030988.1	5634991	2356028	2477937	opposite	118366	124735	121909	94.8940	60
FolD11	RBXW01000011.1	34710	6804	34710	NC_030988.1	5634991	2359303	2384968	opposite	24694	28762	25665	85.8563	28
FolD11	RBXW01000011.1	34710	4772	6091	NC_030988.1	5634991	2385692	2387016	opposite	1292	1324	1324	97.5831	30
FolD11	RBXW01000002.1	5801746	2147970	2148705	NC_030988.1	5634991	2474319	2475076	opposite	704	757	757	92.9987	1
FolD11	CM012195.1	2918466	349369	349589	NC_030988.1	5634991	2477937	2478157	same	220	220	220	100.0000	60
FolD11	RBXW01000002.1	5801746	1358290	1389236	NC_030988.1	5634991	2690973	2718417	same	25021	33153	27444	75.4713	1
FolD11	RBXW01000002.1	5801746	1848174	1849487	NC_030988.1	5634991	2915240	2916468	same	1155	1313	1228	87.9665	1
FolD11	RBXW01000002.1	5801746	1618701	1620012	NC_030988.1	5634991	2966330	2967641	opposite	1235	1311	1311	94.2029	11
FolD11	RBXW01000002.1	5801746	3805799	3811334	NC_030988.1	5634991	3071372	3076904	opposite	5522	5539	5532	99.6931	60
FolD11	CM012188.1	4845296	0	3050	NC_030988.1	5634991	3200580	3203645	same	3043	3067	3065	99.2175	0
FolD11	RBXW01000002.1	5801746	1276258	1281791	NC_030988.1	5634991	3351980	3357513	opposite	5533	5533	5533	100.0000	32
FolD11	CM012187.1	6551299	19232	19884	NC_030988.1	5634991	3369291	3369943	same	652	652	652	100.0000	1
FolD11	RBXW01000015.1	1558014	1537998	1538373	NC_030988.1	5634991	3473210	3473586	opposite	362	376	376	96.2766	1
FolD11	RBXW01000002.1	5801746	3820038	3829750	NC_030988.1	5634991	3613118	3622835	same	9707	9717	9717	99.8971	60
FolD11	RBXW01000002.1	5801746	3830334	3853685	NC_030988.1	5634991	3621611	3642536	opposite	20249	24026	20925	84.2795	60
FolD11	RBXW01000002.1	5801746	3859702	3886771	NC_030988.1	5634991	3647361	3674460	same	26971	27000	27099	99.8926	60
FolD11	RBXW01000002.1	5801746	1408553	1410922	NC_030988.1	5634991	3711719	3714162	same	2235	2448	2443	91.2990	1
FolD11	RBXW01000002.1	5801746	1445701	1448629	NC_030988.1	5634991	3745145	3748073	same	2928	2928	2928	100.0000	1
FolD11	RBXW01000002.1	5801746	4092673	4223479	NC_030988.1	5634991	3881125	4012757	same	130441	131014	131632	99.5626	60
FolD11	RBXW01000002.1	5801746	4304450	4326046	NC_030988.1	5634991	3912895	3929585	opposite	16571	21603	16690	76.7069	9
FolD11	RBXW01000002.1	5801746	2370630	2371362	NC_030988.1	5634991	3945827	3946564	opposite	727	737	737	98.6431	4
FolD11	RBXW01000002.1	5801746	2360062	2365443	NC_030988.1	5634991	3949136	3954512	opposite	5257	5386	5376	97.6049	5
FolD11	RBXW01000002.1	5801746	2326406	2327989	NC_030988.1	5634991	3985914	3987497	opposite	1557	1583	1583	98.3575	4
FolD11	RBXW01000002.1	5801746	4268721	4302742	NC_030988.1	5634991	4061265	4094522	same	33254	34024	33257	97.7369	60
FolD11	RBXW01000002.1	5801746	4318753	4397723	NC_030988.1	5634991	4110569	4189085	same	78230	78911	78516	99.1370	60
FolD11	CM012188.1	4845296	7154	8237	NC_030988.1	5634991	4174307	4175394	same	1066	1091	1087	97.7085	0
FolD11	RBXW01000002.1	5801746	4398408	4542826	NC_030988.1	5634991	4189878	4333970	same	142802	145181	144092	98.3614	60
FolD11	RBXW01000002.1	5801746	4789993	4910354	NC_030988.1	5634991	4567163	4690617	same	116377	126765	123454	91.8053	60
FolD11	RBXW01000002.1	5801746	4911537	4913171	NC_030988.1	5634991	4691865	4693500	same	1634	1635	1635	99.9388	60
FolD11	RBXW01000002.1	5801746	4914274	4926442	NC_030988.1	5634991	4694814	4706982	same	12167	12168	12168	99.9918	60
FolD11	RBXW01000002.1	5801746	4930601	4943930	NC_030988.1	5634991	4711244	4724579	same	13264	13335	13335	99.4676	60
FolD11	RBXW01000002.1	5801746	4985380	5250393	NC_030988.1	5634991	4725579	4989878	same	258694	269952	264299	95.8296	60
FolD11	CM012194.1	3452555	3362716	3364292	NC_030988.1	5634991	4965698	4967273	same	1516	1577	1575	96.1319	60
FolD11	RBXW01000002.1	5801746	2283350	2286530	NC_030988.1	5634991	4973392	4976572	same	3138	3180	3180	98.6792	60
FolD11	RBXW01000002.1	5801746	5250949	5251807	NC_030988.1	5634991	4990511	4991370	same	857	859	859	99.7672	60
FolD11	RBXW01000002.1	5801746	5251752	5252982	NC_030988.1	5634991	4991315	4992558	same	1211	1244	1243	97.3473	60
FolD11	RBXW01000002.1	5801746	5254219	5254925	NC_030988.1	5634991	4993664	4994370	same	699	706	706	99.0085	60
FolD11	RBXW01000002.1	5801746	5256334	5259135	NC_030988.1	5634991	4995709	4998384	same	2567	2703	2675	94.9686	60
FolD11	RBXW01000002.1	5801746	5259714	5373759	NC_030988.1	5634991	4998971	5113811	same	113850	114483	114840	99.4471	60
FolD11	RBXW01000007.1	2135404	975726	986493	NC_030988.1	5634991	5021960	5032692	same	10677	10772	10732	99.1181	60
FolD11	RBXW01000002.1	5801746	2148873	2157336	NC_030988.1	5634991	5053498	5062693	opposite	8364	9233	9195	90.5881	60
FolD11	RBXW01000002.1	5801746	1883686	1884818	NC_030988.1	5634991	5094876	5096010	same	1059	1135	1134	93.3040	60
FolD11	RBXW01000002.1	5801746	1570070	1578908	NC_030988.1	5634991	5101475	5111963	opposite	8651	10231	10488	84.5567	60
FolD11	RBXW01000002.1	5801746	5373892	5423260	NC_030988.1	5634991	5113947	5163320	same	49363	49376	49373	99.9737	60
FolD11	CM012194.1	3452555	3281015	3284241	NC_030988.1	5634991	5133025	5136253	same	2993	3250	3228	92.0923	60
FolD11	RBXW01000002.1	5801746	5423322	5487092	NC_030988.1	5634991	5163382	5227083	same	62864	63993	63701	98.2357	60
FolD11	CM012194.1	3452555	3417998	3425034	NC_030988.1	5634991	5172802	5179837	same	6949	7039	7035	98.7214	60
FolD11	RBXW01000002.1	5801746	1465373	1467237	NC_030988.1	5634991	5200530	5202396	same	1844	1866	1866	98.8210	60
FolD11	RBXW01000002.1	5801746	2291502	2292902	NC_030988.1	5634991	5221984	5223384	same	1334	1400	1400	95.2857	60
FolD11	CM012196.1	2138808	2117598	2119053	NC_030988.1	5634991	5221984	5223438	same	1386	1455	1454	95.2577	60
FolD11	RBXW01000036.1	44290	2582	4070	NC_030988.1	5634991	5221984	5223479	same	1416	1496	1495	94.6524	60
FolD11	RBXW01000002.1	5801746	5487340	5493994	NC_030988.1	5634991	5227345	5233999	same	6653	6655	6654	99.9699	60
FolD11	RBXW01000002.1	5801746	5494335	5604406	NC_030988.1	5634991	5234367	5348364	same	109821	113745	113997	96.5502	60
FolD11	RBXW01000002.1	5801746	2280585	2281535	NC_030988.1	5634991	5270617	5271574	opposite	882	958	957	92.0668	47
FolD11	RBXW01000002.1	5801746	1844576	1848111	NC_030988.1	5634991	5296979	5300525	opposite	3293	3555	3546	92.6301	43
FolD11	RBXW01000017.1	1929982	134564	135330	NC_030988.1	5634991	5327372	5328138	opposite	766	766	766	100.0000	1
FolD11	RBXW01000002.1	5801746	5604485	5612972	NC_030988.1	5634991	5348441	5356929	same	8486	8488	8488	99.9764	60
FolD11	RBXW01000002.1	5801746	5613080	5656638	NC_030988.1	5634991	5357050	5400722	same	43468	43509	43672	99.9058	60
FolD11	RBXW01000002.1	5801746	1455559	1456300	NC_030988.1	5634991	5399976	5400716	same	702	741	740	94.7368	39
FolD11	RBXW01000002.1	5801746	5656728	5720593	NC_030988.1	5634991	5400823	5463928	same	63092	63872	63105	98.7788	60
FolD11	RBXW01000002.1	5801746	1457463	1460614	NC_030988.1	5634991	5401605	5403601	same	1819	3156	1996	57.6362	22
FolD11	RBXW01000002.1	5801746	1460953	1465125	NC_030988.1	5634991	5403930	5407755	same	3472	4188	3825	82.9035	33
FolD11	RBXW01000002.1	5801746	109222	114868	NC_030988.1	5634991	5453721	5459313	opposite	5590	5647	5592	98.9906	60
FolD11	RBXW01000002.1	5801746	5720818	5779051	NC_030988.1	5634991	5464141	5524659	same	57533	61191	60518	94.0220	60
FolD11	RBXW01000002.1	5801746	2157333	2203950	NC_030988.1	5634991	5485559	5520456	same	31789	49585	34897	64.1101	60
FolD11	RBXW01000002.1	5801746	1839168	1842467	NC_030988.1	5634991	5494506	5497595	opposite	3057	3304	3089	92.5242	60
FolD11	RBXW01000002.1	5801746	5779124	5782470	NC_030988.1	5634991	5524743	5528090	same	3334	3348	3347	99.5818	60
FolD11	RBXW01000037.1	27709	22594	27709	NC_030988.1	5634991	5529433	5534551	same	5114	5119	5118	99.9023	38
FolD11	RBXW01000007.1	2135404	2130095	2135404	NC_030988.1	5634991	5529433	5534792	same	5307	5360	5359	99.0112	60
FolD11	CM012192.1	4117910	4109361	4117910	NC_030988.1	5634991	5529433	5538063	same	8544	8631	8630	98.9920	60
FolD11	RBXW01000021.1	63807	7406	23277	NC_030988.1	5634991	5529433	5545230	same	15668	15880	15797	98.6650	60
FolD11	RBXW01000020.1	42871	26544	42577	NC_030988.1	5634991	5529433	5545400	same	15834	16050	15967	98.6542	33
FolD11	RBXW01000024.1	312224	294812	312224	NC_030988.1	5634991	5529433	5550102	same	17224	20839	20669	82.6527	23
FolD11	CM012190.1	5140509	102	24693	NC_030988.1	5634991	5529433	5557452	opposite	24560	28029	28019	87.6235	60
FolD11	CM012190.1	5140509	5115788	5140373	NC_030988.1	5634991	5529433	5557452	same	24555	28028	28019	87.6088	60
FolD11	CM012191.1	4408267	4383544	4408135	NC_030988.1	5634991	5529433	5557452	same	24559	28030	28019	87.6168	60
FolD11	CM012195.1	2918466	102	18992	NC_030988.1	5634991	5529433	5557452	opposite	18035	28870	28019	62.4697	60
FolD11	RBXW01000010.1	49849	13993	49700	NC_030988.1	5634991	5529433	5557452	same	27967	35730	28019	78.2732	60
FolD11	RBXW01000025.1	25583	220	25466	NC_030988.1	5634991	5529433	5557452	same	24453	28788	28019	84.9416	60
FolD11	RBXW01000002.1	5801746	107	24858	NC_030988.1	5634991	5529443	5557452	opposite	24552	28187	28009	87.1040	60
FolD11	RBXW01000022.1	1573990	0	9394	NC_030988.1	5634991	5535887	5545230	same	9189	9427	9343	97.4753	60
FolD11	RBXW01000015.1	1558014	1547037	1557873	NC_030988.1	5634991	5546776	5557452	same	10653	10855	10676	98.1391	32
FolD11	CM012194.1	3452555	105	10771	NC_030988.1	5634991	5546778	5557452	opposite	10651	10684	10674	99.6911	1
FolD11	CM012194.1	3452555	3441576	3452412	NC_030988.1	5634991	5546778	5557452	same	10652	10854	10674	98.1389	34
FolD11	CM012187.1	6551299	50	10401	NC_030988.1	5634991	5546779	5556967	opposite	10167	10368	10188	98.0613	51
FolD11	CM012187.1	6551299	6540482	6551145	NC_030988.1	5634991	5546779	5557452	same	10650	10682	10673	99.7004	1
FolD11	CM012189.1	5433907	91	10754	NC_030988.1	5634991	5546779	5557452	opposite	10650	10682	10673	99.7004	4
FolD11	CM012189.1	5433907	5422925	5433761	NC_030988.1	5634991	5546779	5557452	same	10652	10853	10673	98.1480	33
FolD11	CM012191.1	4408267	113	10777	NC_030988.1	5634991	5546779	5557452	opposite	10648	10684	10673	99.6630	1
FolD11	CM012192.1	4117910	113	10777	NC_030988.1	5634991	5546779	5557452	opposite	10649	10683	10673	99.6817	1
FolD11	CM012193.1	3386631	104	10767	NC_030988.1	5634991	5546779	5557452	opposite	10648	10683	10673	99.6724	1
FolD11	CM012193.1	3386631	3375827	3386489	NC_030988.1	5634991	5546779	5557452	same	10647	10683	10673	99.6630	1
FolD11	RBXW01000005.1	19872	113	10774	NC_030988.1	5634991	5546779	5557452	opposite	10645	10683	10673	99.6443	1
FolD11	RBXW01000009.1	54357	108	10937	NC_030988.1	5634991	5546779	5557452	opposite	10647	10851	10673	98.1200	35
FolD11	RBXW01000017.1	1929982	107	16895	NC_030988.1	5634991	5546779	5557452	opposite	10650	16807	10673	63.3665	1
FolD11	RBXW01000022.1	1573990	1563018	1573849	NC_030988.1	5634991	5546779	5557452	same	10649	10851	10673	98.1384	32
FolD11	CM012188.1	4845296	29725	42266	NC_030988.1	5634991	5546779	5559463	opposite	12359	12862	12684	96.0893	60
FolD11	RBXW01000002.1	5801746	5790958	5801605	NC_030988.1	5634991	5546794	5557452	same	10633	10667	10658	99.6813	60
FolD11	RBXW01000021.1	63807	38824	63807	NC_030988.1	5634991	5560110	5585288	same	24946	25191	25178	99.0274	60
FolD11	RBXW01000022.1	1573990	24971	88932	NC_030988.1	5634991	5560110	5624110	same	63708	63884	64000	99.7245	60
FolD11	RBXW01000009.1	54357	27614	54357	NC_030988.1	5634991	5597146	5624110	opposite	26645	26747	26964	99.6186	60
FolD11	RBXW01000009.1	54357	23617	27528	NC_030988.1	5634991	5624200	5628112	opposite	3911	3912	3912	99.9744	60
FolD11	RBXW01000022.1	1573990	89018	99802	NC_030988.1	5634991	5624200	5634984	same	10783	10784	10784	99.9907	60
FolD11	CM012189.1	5433907	5270590	5298853	NC_030989.1	5212762	35	28300	opposite	28255	28267	28265	99.9575	60
FolD11	CM012189.1	5433907	5227819	5252553	NC_030989.1	5212762	39376	64110	opposite	24733	24734	24734	99.9960	60
FolD11	CM012189.1	5433907	5214113	5215744	NC_030989.1	5212762	75680	77313	opposite	1617	1634	1633	98.9596	60
