query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
Fo47	NC_072849.1	2893631	2629102	2631799	NC_030988.1	5634991	3256234	3258955	same	2516	2725	2721	92.3303	0
Fo47	NC_072846.1	4259108	2875317	2878284	NC_030988.1	5634991	3324724	3327692	opposite	2949	2968	2968	99.3598	1
Fo47	NC_072850.1	2853886	214174	217178	NC_030988.1	5634991	3324724	3327692	same	2919	3004	2968	97.1704	0
Fo47	NC_072846.1	4259108	1201737	1203341	NC_030988.1	5634991	3338984	3340584	same	1560	1604	1600	97.2569	1
Fo47	NC_072847.1	3716460	147056	147439	NC_030988.1	5634991	3351393	3351775	same	367	383	382	95.8225	0
Fo47	NC_072846.1	4259108	3829594	3838290	NC_030988.1	5634991	3425507	3434304	opposite	8242	9012	8797	91.4558	0
Fo47	NC_072850.1	2853886	157217	159426	NC_030988.1	5634991	3447821	3450031	opposite	2094	2210	2210	94.7511	0
Fo47	NC_072846.1	4259108	3055424	3055853	NC_030988.1	5634991	3473172	3473602	opposite	427	430	430	99.3023	1
Fo47	NC_072850.1	2853886	62853	64378	NC_030988.1	5634991	3510469	3512024	opposite	1485	1557	1555	95.3757	17
Fo47	NC_072846.1	4259108	2102236	2105894	NC_030988.1	5634991	3557332	3560987	same	3606	3659	3655	98.5515	1
Fo47	NC_072846.1	4259108	1660106	1662013	NC_030988.1	5634991	3601991	3603898	opposite	1886	1907	1907	98.8988	1
Fo47	NC_072851.1	2552985	270933	273152	NC_030988.1	5634991	3601991	3604211	same	2202	2220	2220	99.1892	1
Fo47	NC_072846.1	4259108	1340707	1341945	NC_030988.1	5634991	3602580	3603824	same	1140	1244	1244	91.6399	1
Fo47	NC_072850.1	2853886	159778	160227	NC_030988.1	5634991	3603761	3604211	opposite	429	450	450	95.3333	1
Fo47	NC_072846.1	4259108	1845875	1847709	NC_030988.1	5634991	3640979	3642812	same	1781	1834	1833	97.1101	1
Fo47	NC_072841.1	5611497	5443100	5443586	NC_030988.1	5634991	3642331	3642817	opposite	480	486	486	98.7654	60
Fo47	NC_072846.1	4259108	3499017	3505029	NC_030988.1	5634991	3663434	3669455	same	5945	6026	6021	98.6558	0
Fo47	NC_072846.1	4259108	1920281	1925300	NC_030988.1	5634991	3706306	3711714	opposite	4714	5293	5408	89.0610	6
Fo47	NC_072846.1	4259108	564220	566060	NC_030988.1	5634991	3756746	3758588	opposite	1821	1842	1842	98.8599	1
Fo47	NC_072846.1	4259108	1377829	1378910	NC_030988.1	5634991	3862126	3863222	same	1041	1100	1096	94.6364	1
Fo47	NC_072846.1	4259108	2100485	2102236	NC_030988.1	5634991	3886570	3888280	same	1603	1753	1710	91.4432	60
Fo47	NC_072846.1	4259108	2312257	2314122	NC_030988.1	5634991	3937554	3939419	opposite	1846	1865	1865	98.9812	1
Fo47	NC_072846.1	4259108	3099828	3102873	NC_030988.1	5634991	3941813	3944805	same	2952	3046	2992	96.9140	5
Fo47	NC_072846.1	4259108	3907749	3908191	NC_030988.1	5634991	3955226	3955669	opposite	433	443	443	97.7427	1
Fo47	NC_072846.1	4259108	4103882	4107402	NC_030988.1	5634991	3982350	3985888	opposite	3454	3539	3538	97.5982	60
Fo47	NC_072851.1	2552985	2463392	2466833	NC_030988.1	5634991	3995933	3999356	opposite	3174	3471	3423	91.4434	57
Fo47	NC_072846.1	4259108	1232572	1234407	NC_030988.1	5634991	4001359	4003190	same	1756	1835	1831	95.6948	29
Fo47	NC_072846.1	4259108	488782	490801	NC_030988.1	5634991	4029080	4031097	same	1886	2021	2017	93.3201	44
Fo47	NC_072846.1	4259108	2306238	2307181	NC_030988.1	5634991	4061341	4062281	opposite	895	943	940	94.9099	41
Fo47	NC_072846.1	4259108	160598	163684	NC_030988.1	5634991	4071222	4074295	opposite	3037	3090	3073	98.2848	2
Fo47	NC_072846.1	4259108	474650	474928	NC_030988.1	5634991	4163768	4164044	same	271	278	276	97.4820	1
Fo47	NC_072846.1	4259108	1901067	1902931	NC_030988.1	5634991	4170203	4172067	same	1804	1867	1864	96.6256	1
Fo47	NC_072846.1	4259108	4251630	4252221	NC_030988.1	5634991	4171461	4172053	opposite	568	592	592	95.9459	1
Fo47	NC_072846.1	4259108	2095996	2098977	NC_030988.1	5634991	4205692	4208678	same	2952	2990	2986	98.7291	3
Fo47	NC_072846.1	4259108	301166	301721	NC_030988.1	5634991	4205769	4206325	opposite	528	556	556	94.9640	1
Fo47	NC_072846.1	4259108	3649445	3650765	NC_030988.1	5634991	4288759	4290081	same	1279	1322	1322	96.7474	1
Fo47	NC_072846.1	4259108	2320207	2320631	NC_030988.1	5634991	4293695	4294120	same	408	426	425	95.7746	1
Fo47	NC_072846.1	4259108	2838356	2838747	NC_030988.1	5634991	4334294	4334673	same	372	392	379	94.8980	17
Fo47	NC_072846.1	4259108	2948212	2950774	NC_030988.1	5634991	4335084	4337645	same	2541	2562	2561	99.1803	1
Fo47	NC_072846.1	4259108	741952	743271	NC_030988.1	5634991	4338277	4339624	opposite	1270	1347	1347	94.2836	60
Fo47	NC_072841.1	5611497	5550515	5550899	NC_030988.1	5634991	4355369	4355751	opposite	375	384	382	97.6563	0
Fo47	NC_072846.1	4259108	3759877	3760653	NC_030988.1	5634991	4452898	4453672	same	741	778	774	95.2442	1
Fo47	NC_072846.1	4259108	2984545	2997243	NC_030988.1	5634991	4496603	4505705	opposite	8674	12721	9102	68.1865	60
Fo47	NC_072846.1	4259108	3576291	3582320	NC_030988.1	5634991	4741414	4747449	same	5992	6036	6035	99.2710	60
Fo47	NC_072846.1	4259108	2950772	2957016	NC_030988.1	5634991	4758624	4761917	same	3187	6262	3293	50.8943	60
Fo47	NC_072846.1	4259108	2957959	2969131	NC_030988.1	5634991	4767275	4777490	same	9243	11838	10215	78.0791	60
Fo47	NC_072846.1	4259108	2973820	2984342	NC_030988.1	5634991	4837419	4851398	same	10375	13991	13979	74.1548	60
Fo47	NC_072846.1	4259108	3609785	3611798	NC_030988.1	5634991	4848402	4850375	same	1963	2013	1973	97.5161	1
Fo47	NC_072846.1	4259108	2997973	3011904	NC_030988.1	5634991	4881759	4901009	same	13199	19517	19250	67.6282	60
Fo47	NC_072846.1	4259108	2924003	2925125	NC_030988.1	5634991	4929746	4930868	same	1073	1122	1122	95.6328	60
Fo47	NC_072846.1	4259108	2925484	2927567	NC_030988.1	5634991	4932698	4934773	same	2011	2085	2075	96.4508	49
Fo47	NC_072846.1	4259108	4023492	4025231	NC_030988.1	5634991	4940956	4942694	same	1667	1739	1738	95.8597	60
Fo47	NC_072846.1	4259108	2315193	2317344	NC_030988.1	5634991	4940956	4943115	opposite	2062	2159	2159	95.5072	7
Fo47	NC_072846.1	4259108	1107106	1116346	NC_030988.1	5634991	4941332	4947487	opposite	5832	9247	6155	63.0691	60
Fo47	NC_072846.1	4259108	3494288	3497858	NC_030988.1	5634991	4943132	4946706	opposite	3464	3574	3574	96.9222	60
Fo47	NC_072846.1	4259108	2388641	2389565	NC_030988.1	5634991	4963975	4964897	same	919	924	922	99.4589	20
Fo47	NC_072846.1	4259108	874799	877354	NC_030988.1	5634991	5000638	5003176	opposite	2402	2562	2538	93.7549	60
Fo47	NC_072846.1	4259108	2326897	2329042	NC_030988.1	5634991	5037306	5039462	same	2112	2156	2156	97.9592	21
Fo47	NC_072846.1	4259108	3812877	3815032	NC_030988.1	5634991	5037308	5039463	opposite	2152	2155	2155	99.8608	56
Fo47	NC_072847.1	3716460	3597173	3600628	NC_030988.1	5634991	5054663	5058092	opposite	3175	3471	3429	91.4722	60
Fo47	NC_072846.1	4259108	428698	449523	NC_030988.1	5634991	5072761	5096010	opposite	20538	23245	23249	88.3545	60
Fo47	NC_072846.1	4259108	414419	419322	NC_030988.1	5634991	5101475	5106378	same	4846	4903	4903	98.8374	60
Fo47	NC_072846.1	4259108	2055235	2065524	NC_030988.1	5634991	5101475	5111961	same	10094	10230	10486	98.6706	60
Fo47	NC_072846.1	4259108	419582	424748	NC_030988.1	5634991	5106410	5111961	same	5076	5293	5551	95.9002	60
Fo47	NC_072846.1	4259108	3972298	3973577	NC_030988.1	5634991	5110690	5111962	same	1264	1279	1272	98.8272	60
Fo47	NC_072844.1	4523040	4477114	4478241	NC_030988.1	5634991	5127868	5128994	opposite	1015	1134	1126	89.5062	60
Fo47	NC_072846.1	4259108	1349979	1351209	NC_030988.1	5634991	5128200	5129426	opposite	1160	1231	1226	94.2323	60
Fo47	NC_072846.1	4259108	4004576	4007489	NC_030988.1	5634991	5129798	5132698	same	2842	2913	2900	97.5627	60
Fo47	NC_072846.1	4259108	224775	257858	NC_030988.1	5634991	5129798	5163315	same	32881	33537	33517	98.0440	60
Fo47	NC_072846.1	4259108	2885130	2887958	NC_030988.1	5634991	5129876	5132698	opposite	2763	2828	2822	97.7016	60
Fo47	NC_072848.1	3277645	150932	154158	NC_030988.1	5634991	5133025	5136253	opposite	2987	3250	3228	91.9077	60
Fo47	NC_072846.1	4259108	1731191	1733027	NC_030988.1	5634991	5160461	5162297	same	1818	1836	1836	99.0196	60
Fo47	NC_072846.1	4259108	2761391	2763227	NC_030988.1	5634991	5160461	5162297	same	1818	1836	1836	99.0196	22
Fo47	NC_072846.1	4259108	257925	272440	NC_030988.1	5634991	5163382	5178771	same	14437	15298	15389	94.3718	60
Fo47	NC_072846.1	4259108	2233196	2233432	NC_030988.1	5634991	5179839	5180075	same	235	236	236	99.5763	1
Fo47	NC_072846.1	4259108	2873350	2873704	NC_030988.1	5634991	5179857	5180211	same	351	354	354	99.1525	1
Fo47	NC_072846.1	4259108	3039048	3041845	NC_030988.1	5634991	5194667	5197487	opposite	2644	2825	2820	93.5929	7
Fo47	NC_072846.1	4259108	218400	218961	NC_030988.1	5634991	5204846	5205407	same	524	561	561	93.4046	60
Fo47	NC_072840.1	6487135	6451723	6453954	NC_030988.1	5634991	5221573	5223761	same	2128	2231	2188	95.3832	60
Fo47	NC_072846.1	4259108	1480864	1482846	NC_030988.1	5634991	5221676	5223615	opposite	1886	1982	1939	95.1564	60
Fo47	NC_072846.1	4259108	1195844	1197332	NC_030988.1	5634991	5221985	5223437	opposite	1342	1552	1452	86.4691	60
Fo47	NC_072850.1	2853886	87264	89042	NC_030988.1	5634991	5221985	5223761	opposite	1730	1778	1776	97.3003	60
Fo47	NC_072846.1	4259108	2714657	2716489	NC_030988.1	5634991	5236173	5237984	opposite	1781	1835	1811	97.0572	2
Fo47	NC_072848.1	3277645	19298	20662	NC_030988.1	5634991	5236295	5237641	opposite	1233	1367	1346	90.1975	1
Fo47	NC_072846.1	4259108	1973753	1977884	NC_030988.1	5634991	5254852	5258983	same	4075	4132	4131	98.6205	60
Fo47	NC_072842.1	5151772	5065992	5068681	NC_030988.1	5634991	5255051	5257743	opposite	2610	2693	2692	96.9179	60
Fo47	NC_072846.1	4259108	591777	613729	NC_030988.1	5634991	5264802	5286355	same	21326	22000	21553	96.9364	60
Fo47	NC_072846.1	4259108	2214748	2225126	NC_030988.1	5634991	5296950	5307342	opposite	10213	10394	10392	98.2586	60
Fo47	NC_072846.1	4259108	2401955	2406540	NC_030988.1	5634991	5302616	5307206	same	4469	4591	4590	97.3426	60
Fo47	NC_072849.1	2893631	2828478	2829422	NC_030988.1	5634991	5325226	5326098	opposite	822	945	872	86.9841	54
Fo47	NC_072846.1	4259108	3645570	3646240	NC_030988.1	5634991	5358162	5358832	same	648	670	670	96.7164	13
Fo47	NC_072849.1	2893631	2883965	2884220	NC_030988.1	5634991	5369933	5370188	opposite	250	255	255	98.0392	60
Fo47	NC_072846.1	4259108	2493737	2499033	NC_030988.1	5634991	5379146	5382227	same	2937	5322	3081	55.1860	60
Fo47	NC_072846.1	4259108	2499594	2501780	NC_030988.1	5634991	5382788	5384968	same	2008	2211	2180	90.8186	60
Fo47	NC_072846.1	4259108	207552	207986	NC_030988.1	5634991	5399530	5399965	same	416	435	435	95.6322	14
Fo47	NC_072846.1	4259108	2643459	2644557	NC_030988.1	5634991	5412879	5413976	same	1032	1098	1097	93.9891	60
Fo47	NC_072846.1	4259108	1988559	1989686	NC_030988.1	5634991	5412879	5414006	same	1112	1127	1127	98.6690	60
Fo47	NC_072850.1	2853886	2842002	2843063	NC_030988.1	5634991	5412879	5414006	opposite	1015	1127	1127	90.0621	60
Fo47	NC_072846.1	4259108	2428185	2434887	NC_030988.1	5634991	5414651	5419482	same	4717	6736	4831	70.0267	60
Fo47	NC_072846.1	4259108	10053	11616	NC_030988.1	5634991	5422100	5423663	same	1500	1566	1563	95.7854	33
Fo47	NC_072845.1	4300638	120738	121958	NC_030988.1	5634991	5426736	5427963	opposite	1151	1227	1227	93.8060	60
Fo47	NC_072844.1	4523040	4500683	4502118	NC_030988.1	5634991	5428363	5429815	opposite	1317	1452	1452	90.7025	60
Fo47	NC_072846.1	4259108	3478134	3478855	NC_030988.1	5634991	5465253	5465974	same	704	722	721	97.5069	60
Fo47	NC_072843.1	4731052	4698196	4706913	NC_030988.1	5634991	5466627	5475341	same	8478	8718	8714	97.2471	60
Fo47	NC_072843.1	4731052	4707510	4713641	NC_030988.1	5634991	5475419	5481555	same	6001	6139	6136	97.7521	60
Fo47	NC_072849.1	2893631	2804591	2805811	NC_030988.1	5634991	5481862	5483243	same	1153	1390	1381	82.9496	60
Fo47	NC_072846.1	4259108	4186961	4188289	NC_030988.1	5634991	5494506	5495833	opposite	1312	1328	1327	98.7952	1
Fo47	NC_072846.1	4259108	109310	112471	NC_030988.1	5634991	5494506	5497665	same	3124	3161	3159	98.8295	2
Fo47	NC_072846.1	4259108	574488	577294	NC_030988.1	5634991	5494506	5497665	opposite	2779	3164	3159	87.8319	1
Fo47	NC_072846.1	4259108	2153401	2156560	NC_030988.1	5634991	5494506	5497665	opposite	3123	3160	3159	98.8291	2
Fo47	NC_072846.1	4259108	3602869	3609732	NC_030988.1	5634991	5514309	5518978	same	4395	6868	4669	63.9924	25
Fo47	NC_072848.1	3277645	74002	74649	NC_030988.1	5634991	5572406	5573053	opposite	612	647	647	94.5904	60
Fo47	NC_072846.1	4259108	803678	805818	NC_030988.1	5634991	5594508	5596632	same	2047	2142	2124	95.5649	60
Fo47	NC_072846.1	4259108	2939804	2940184	NC_030988.1	5634991	5629392	5629772	same	358	380	380	94.2105	37
Fo47	NC_072841.1	5611497	5278342	5306530	NC_030989.1	5212762	56	28295	opposite	27696	28250	28239	98.0389	60
Fo47	NC_072841.1	5611497	5256827	5259038	NC_030989.1	5212762	39399	41610	opposite	2186	2211	2211	98.8693	60
Fo47	NC_072841.1	5611497	5225780	5249072	NC_030989.1	5212762	42969	64036	opposite	20540	23341	21067	87.9997	60
Fo47	NC_072841.1	5611497	5194011	5215100	NC_030989.1	5212762	87951	109848	opposite	20355	21998	21897	92.5311	60
Fo47	NC_072841.1	5611497	5187218	5193874	NC_030989.1	5212762	109986	116632	opposite	6522	6661	6646	97.9132	60
Fo47	NC_072841.1	5611497	5164965	5187130	NC_030989.1	5212762	116728	132347	opposite	15217	22207	15619	68.5234	60
Fo47	NC_072841.1	5611497	5159771	5163672	NC_030989.1	5212762	133636	137534	opposite	3732	3901	3898	95.6678	60
Fo47	NC_072841.1	5611497	5079070	5156178	NC_030989.1	5212762	138625	218600	opposite	75429	80499	79975	93.7018	60
Fo47	NC_072841.1	5611497	5052953	5078887	NC_030989.1	5212762	218779	248799	opposite	25331	30050	30020	84.2962	60
Fo47	NC_072841.1	5611497	5039445	5048232	NC_030989.1	5212762	250305	261027	opposite	8608	10727	10722	80.2461	60
Fo47	NC_072841.1	5611497	4986023	5039051	NC_030989.1	5212762	261478	296188	opposite	33989	53045	34710	64.0758	60
Fo47	NC_072841.1	5611497	4970580	4985945	NC_030989.1	5212762	296263	314710	opposite	15112	18469	18447	81.8236	60
Fo47	NC_072841.1	5611497	4969781	4970437	NC_030989.1	5212762	314852	315508	opposite	651	656	656	99.2378	60
Fo47	NC_072841.1	5611497	4949327	4969005	NC_030989.1	5212762	316373	337041	opposite	19249	20262	20668	95.0005	60
Fo47	NC_072841.1	5611497	4946107	4948965	NC_030989.1	5212762	337403	340256	opposite	2700	2861	2853	94.3726	60
Fo47	NC_072841.1	5611497	4921791	4945457	NC_030989.1	5212762	340905	364531	opposite	23085	23678	23626	97.4956	60
Fo47	NC_072841.1	5611497	4908243	4921476	NC_030989.1	5212762	364815	378043	opposite	13124	13234	13228	99.1688	60
Fo47	NC_072841.1	5611497	4839237	4908139	NC_030989.1	5212762	378163	447840	opposite	66736	70949	69677	94.0619	60
Fo47	NC_072846.1	4259108	1854255	1856113	NC_030989.1	5212762	429652	431510	opposite	1828	1858	1858	98.3854	26
Fo47	NC_072841.1	5611497	4804747	4839175	NC_030989.1	5212762	447909	482328	opposite	34120	34475	34419	98.9703	60
Fo47	NC_072841.1	5611497	4802504	4804537	NC_030989.1	5212762	482741	484774	opposite	2012	2034	2033	98.9184	60
Fo47	NC_072841.1	5611497	4603785	4801760	NC_030989.1	5212762	485588	685358	opposite	195913	199786	199770	98.0614	60
Fo47	NC_072841.1	5611497	4587576	4603678	NC_030989.1	5212762	685477	701591	opposite	16002	16127	16114	99.2249	60
Fo47	NC_072841.1	5611497	4405724	4582533	NC_030989.1	5212762	706318	883869	opposite	175042	177676	177551	98.5175	60
Fo47	NC_072841.1	5611497	4384888	4405423	NC_030989.1	5212762	884011	904545	opposite	20394	20558	20534	99.2023	60
Fo47	NC_072841.1	5611497	4313036	4384661	NC_030989.1	5212762	904757	975355	opposite	69844	71455	70598	97.7454	60
Fo47	NC_072841.1	5611497	4252084	4312463	NC_030989.1	5212762	976551	1037066	opposite	59882	60617	60515	98.7875	60
Fo47	NC_072841.1	5611497	4118343	4251993	NC_030989.1	5212762	1037178	1170656	opposite	132351	133793	133478	98.9222	60
Fo47	NC_072841.1	5611497	4080705	4112825	NC_030989.1	5212762	1176234	1208360	opposite	31903	32136	32126	99.2750	60
Fo47	NC_072841.1	5611497	4052354	4080544	NC_030989.1	5212762	1208547	1236722	opposite	27997	28201	28175	99.2766	60
Fo47	NC_072841.1	5611497	4044373	4052267	NC_030989.1	5212762	1236810	1244708	opposite	7849	7900	7898	99.3544	60
Fo47	NC_072841.1	5611497	3923762	4044186	NC_030989.1	5212762	1244904	1367001	opposite	119298	121972	122097	97.8077	60
Fo47	NC_072841.1	5611497	3883747	3922879	NC_030989.1	5212762	1367961	1407053	opposite	38805	39149	39092	99.1213	60
Fo47	NC_072841.1	5611497	3853434	3883647	NC_030989.1	5212762	1407151	1437465	opposite	29990	30219	30314	99.2422	60
Fo47	NC_072841.1	5611497	3689310	3850738	NC_030989.1	5212762	1440340	1602766	opposite	160017	162495	162426	98.4750	60
Fo47	NC_072841.1	5611497	3496943	3688973	NC_030989.1	5212762	1603191	1795353	opposite	190422	192385	192162	98.9797	60
Fo47	NC_072841.1	5611497	3491642	3495818	NC_030989.1	5212762	1796692	1800878	opposite	4121	4190	4186	98.3532	60
Fo47	NC_072841.1	5611497	3488004	3490935	NC_030989.1	5212762	1801643	1804577	opposite	2914	2935	2934	99.2845	60
Fo47	NC_072841.1	5611497	3482233	3484749	NC_030989.1	5212762	1807841	1810352	opposite	2444	2522	2511	96.9072	60
Fo47	NC_072841.1	5611497	3343604	3481754	NC_030989.1	5212762	1810845	1949030	opposite	136973	138359	138185	98.9983	60
Fo47	NC_072841.1	5611497	3279400	3343125	NC_030989.1	5212762	1949337	2013098	opposite	63227	63792	63761	99.1143	60
Fo47	NC_072841.1	5611497	3049472	3279169	NC_030989.1	5212762	2013317	2243201	opposite	228054	229983	229884	99.1612	60
Fo47	NC_072841.1	5611497	3036894	3049312	NC_030989.1	5212762	2243357	2255807	opposite	12324	12458	12450	98.9244	60
Fo47	NC_072841.1	5611497	3022904	3035831	NC_030989.1	5212762	2256849	2269835	opposite	12855	12991	12986	98.9531	60
Fo47	NC_072841.1	5611497	2970930	3022724	NC_030989.1	5212762	2270015	2321880	opposite	51333	51689	51865	99.3113	60
Fo47	NC_072841.1	5611497	2964875	2970093	NC_030989.1	5212762	2322863	2328038	opposite	5132	5229	5175	98.1450	60
Fo47	NC_072841.1	5611497	2872015	2912552	NC_030989.1	5212762	2329038	2369608	opposite	40234	40509	40570	99.3211	60
Fo47	NC_072841.1	5611497	2682880	2871511	NC_030989.1	5212762	2370133	2561273	opposite	185962	191255	191140	97.2325	60
Fo47	NC_072841.1	5611497	2678622	2682367	NC_030989.1	5212762	2561775	2565520	opposite	3670	3746	3745	97.9712	60
Fo47	NC_072841.1	5611497	2625072	2677894	NC_030989.1	5212762	2566242	2619044	opposite	52201	52877	52802	98.7216	60
Fo47	NC_072841.1	5611497	2616490	2624905	NC_030989.1	5212762	2619222	2627642	opposite	8239	8433	8420	97.6995	60
Fo47	NC_072841.1	5611497	2484599	2616363	NC_030989.1	5212762	2627766	2753773	opposite	122862	133362	126007	92.1267	60
Fo47	NC_072841.1	5611497	2446243	2483516	NC_030989.1	5212762	2757030	2794267	opposite	36732	37323	37237	98.4165	60
Fo47	NC_072841.1	5611497	2379552	2432293	NC_030989.1	5212762	2794500	2847888	opposite	51722	53636	53388	96.4315	60
Fo47	NC_072841.1	5611497	2318659	2379224	NC_030989.1	5212762	2848343	2910441	opposite	59562	61849	62098	96.3023	60
Fo47	NC_072841.1	5611497	2277734	2318514	NC_030989.1	5212762	2910594	2951120	opposite	39405	41220	40526	95.5968	60
Fo47	NC_072841.1	5611497	2146684	2277440	NC_030989.1	5212762	2951612	3095882	opposite	128833	144383	144270	89.2300	60
Fo47	NC_072841.1	5611497	2025237	2146334	NC_030989.1	5212762	3096220	3222232	opposite	118592	126728	126012	93.5800	60
Fo47	NC_072841.1	5611497	1994776	2025246	NC_030989.1	5212762	3225202	3252211	opposite	25862	31153	27009	83.0161	60
Fo47	NC_072841.1	5611497	1941502	1993504	NC_030989.1	5212762	3265416	3318063	opposite	51025	52743	52647	96.7427	60
Fo47	NC_072841.1	5611497	1888255	1936389	NC_030989.1	5212762	3323332	3373460	opposite	47477	50193	50128	94.5889	60
Fo47	NC_072841.1	5611497	1787233	1888193	NC_030989.1	5212762	3373547	3474718	opposite	99544	101295	101171	98.2714	60
Fo47	NC_072841.1	5611497	1785481	1786852	NC_030989.1	5212762	3475234	3476599	opposite	1317	1372	1365	95.9913	60
Fo47	NC_072841.1	5611497	1747137	1783444	NC_030989.1	5212762	3478504	3518288	opposite	33939	40893	39784	82.9946	60
Fo47	NC_072841.1	5611497	1719621	1747009	NC_030989.1	5212762	3518416	3542459	opposite	23698	27435	24043	86.3787	60
Fo47	NC_072841.1	5611497	1702136	1719292	NC_030989.1	5212762	3542878	3560087	opposite	16937	17214	17209	98.3908	60
Fo47	NC_072841.1	5611497	1656721	1695835	NC_030989.1	5212762	3562327	3601717	opposite	38690	39510	39390	97.9246	60
Fo47	NC_072841.1	5611497	1564500	1656475	NC_030989.1	5212762	3601911	3694716	opposite	91237	92803	92805	98.3126	60
Fo47	NC_072841.1	5611497	1474855	1564391	NC_030989.1	5212762	3694830	3784471	opposite	88849	89476	89641	99.2993	60
Fo47	NC_072841.1	5611497	1445066	1474630	NC_030989.1	5212762	3784708	3814283	opposite	29348	29613	29575	99.1051	60
Fo47	NC_072841.1	5611497	1428710	1444885	NC_030989.1	5212762	3814481	3830665	opposite	16055	16191	16184	99.1600	60
Fo47	NC_072841.1	5611497	1404289	1428423	NC_030989.1	5212762	3830932	3855104	opposite	23979	24193	24172	99.1154	60
Fo47	NC_072841.1	5611497	1326362	1402981	NC_030989.1	5212762	3856476	3933937	opposite	76103	77443	77461	98.2697	60
Fo47	NC_072841.1	5611497	1291563	1325936	NC_030989.1	5212762	3934499	3968820	opposite	33971	34429	34321	98.6697	60
Fo47	NC_072841.1	5611497	1290144	1291198	NC_030989.1	5212762	3969205	3970259	opposite	995	1054	1054	94.4023	60
Fo47	NC_072841.1	5611497	1276085	1289915	NC_030989.1	5212762	3970488	3984357	opposite	13669	13877	13869	98.5011	60
Fo47	NC_072841.1	5611497	1243211	1275503	NC_030989.1	5212762	3984937	4017268	opposite	32072	32342	32331	99.1652	60
Fo47	NC_072841.1	5611497	1239663	1243014	NC_030989.1	5212762	4017571	4020929	opposite	3332	3362	3358	99.1077	60
Fo47	NC_072841.1	5611497	1191405	1238813	NC_030989.1	5212762	4021939	4069377	opposite	47052	47451	47438	99.1591	60
Fo47	NC_072841.1	5611497	1132083	1191182	NC_030989.1	5212762	4069624	4129697	opposite	58455	59874	60073	97.6300	60
Fo47	NC_072841.1	5611497	1015178	1129495	NC_030989.1	5212762	4129829	4245217	opposite	112443	115705	115388	97.1808	60
Fo47	NC_072841.1	5611497	1000623	1014843	NC_030989.1	5212762	4245472	4259836	opposite	14087	14252	14364	98.8423	60
Fo47	NC_072841.1	5611497	987987	999686	NC_030989.1	5212762	4260672	4272371	opposite	11611	11704	11699	99.2054	60
Fo47	NC_072841.1	5611497	910270	987799	NC_030989.1	5212762	4272567	4350128	opposite	76720	77661	77561	98.7883	60
Fo47	NC_072841.1	5611497	907356	910209	NC_030989.1	5212762	4350409	4353281	opposite	2828	2872	2872	98.4680	60
Fo47	NC_072841.1	5611497	717779	906678	NC_030989.1	5212762	4353440	4542015	opposite	186754	189052	188575	98.7845	60
Fo47	NC_072841.1	5611497	694720	708407	NC_030989.1	5212762	4550451	4569266	opposite	13226	18910	18815	69.9418	60
Fo47	NC_072841.1	5611497	653430	694540	NC_030989.1	5212762	4569437	4610571	opposite	40606	41164	41134	98.6444	60
Fo47	NC_072841.1	5611497	612731	650574	NC_030989.1	5212762	4612500	4650353	opposite	37230	37888	37853	98.2633	60
Fo47	NC_072841.1	5611497	604114	609928	NC_030989.1	5212762	4650652	4656449	opposite	5712	5830	5797	97.9760	60
Fo47	NC_072841.1	5611497	504077	581867	NC_030989.1	5212762	4659708	4743224	opposite	76478	83587	83516	91.4951	60
Fo47	NC_072841.1	5611497	421759	426075	NC_030989.1	5212762	4748081	4752424	opposite	4012	4359	4343	92.0395	60
Fo47	NC_072841.1	5611497	416751	421461	NC_030989.1	5212762	4752732	4757181	opposite	4357	4713	4449	92.4464	60
Fo47	NC_072841.1	5611497	404109	416370	NC_030989.1	5212762	4757560	4769792	opposite	11920	12264	12232	97.1950	60
Fo47	NC_072841.1	5611497	396403	399207	NC_030989.1	5212762	4777187	4779990	opposite	2749	2804	2803	98.0385	60
Fo47	NC_072841.1	5611497	379695	390293	NC_030989.1	5212762	4787373	4797983	opposite	10329	10637	10610	97.1044	60
Fo47	NC_072841.1	5611497	372517	378578	NC_030989.1	5212762	4798945	4805021	opposite	5917	6079	6076	97.3351	60
Fo47	NC_072841.1	5611497	318902	372179	NC_030989.1	5212762	4805363	4867636	opposite	51841	62188	62273	83.3617	60
Fo47	NC_072841.1	5611497	309302	314982	NC_030989.1	5212762	4870175	4875857	opposite	5545	5682	5682	97.5889	60
Fo47	NC_072841.1	5611497	273253	305920	NC_030989.1	5212762	4876269	4908937	opposite	32030	32702	32668	97.9451	60
Fo47	NC_072841.1	5611497	267701	272110	NC_030989.1	5212762	4910057	4914449	opposite	4271	4429	4392	96.4326	60
Fo47	NC_072841.1	5611497	241727	267297	NC_030989.1	5212762	4914854	4940441	opposite	24906	25591	25587	97.3233	60
Fo47	NC_072841.1	5611497	234208	241566	NC_030989.1	5212762	4941025	4947908	opposite	6591	7415	6883	88.8874	60
Fo47	NC_072841.1	5611497	231030	233039	NC_030989.1	5212762	4949066	4951098	opposite	1864	2036	2032	91.5521	60
Fo47	NC_072841.1	5611497	219473	222499	NC_030989.1	5212762	4961488	4964512	opposite	2779	3033	3024	91.6255	60
